date,plot,flow_gallons,nitrate_mg_ml,ammonia_mg_l,sample_y_n,flow_l,approx_nitrate_mg_l,approx_ammonia_mg_l,nitrate_loss_mg,ammonia_loss_mg,total_n_loss_mg,year,treatment,cumulative_flow_l,cumulative_n_loss_mg
2023-10-08,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-08,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-08,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-08,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-09,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-09,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-09,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-09,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-09,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-09,06,0,NA,NA,NA,0,5.594666666666667,0.02777777777777779,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-10-09,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-09,08,0,NA,NA,NA,0,14.139186203024568,0.05680477104212464,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-10-09,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-09,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-09,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-10-09,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-09,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-09,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-09,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-10,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-10,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-10,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-10,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-10,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-10,06,0,5.5920000000000005,0.02645502645502647,Y,0,5.5920000000000005,0.02645502645502647,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-10-10,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-10,08,18,14.080357142857144,0.0558495002939447,Y,68.13738000000001,14.080357142857144,0.0558495002939447,959.3986451785717,3.8054386243386222,963.2040838029103,2023,Corn,119028.43204,1128611.3165196972
2023-10-10,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-10,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-10,11,1,NA,NA,NA,3.78541,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-10,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-10,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-10,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-10,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-11,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-11,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-11,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-11,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-11,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-11,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-11,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-11,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-11,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-11,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-11,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-11,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-11,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-11,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-11,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-12,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-12,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-12,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-12,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-12,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-12,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-12,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-12,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-12,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-12,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-12,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-12,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-12,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-12,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-12,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-13,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-13,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-13,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-13,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-13,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-13,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-13,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-13,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-13,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-13,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-13,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-13,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-13,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-13,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-13,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-14,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-14,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-14,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-14,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-14,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-14,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-14,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-14,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-14,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-14,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-14,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-14,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-14,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-14,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-14,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-15,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-15,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-15,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-15,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-15,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-15,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-15,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-15,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-15,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-15,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-15,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-15,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-15,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-15,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-15,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-16,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-16,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-16,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-16,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-16,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-16,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-16,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-16,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-16,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-16,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-16,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-16,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-16,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-16,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-16,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-17,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-17,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-17,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-17,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-17,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-17,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-17,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-17,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-17,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-17,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-17,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-17,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-17,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-17,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-17,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-18,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-18,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-18,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-18,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-18,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-18,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-18,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-18,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-18,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-18,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-18,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-18,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-18,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-18,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-18,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-19,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-19,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-19,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-19,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-19,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-19,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-19,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-19,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-19,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-19,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-19,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-19,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-19,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-19,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-19,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-20,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-20,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-20,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-20,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-20,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-20,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-20,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-20,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-20,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-20,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-20,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-20,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-20,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-20,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-20,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-21,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-21,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-21,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-21,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-21,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-21,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-21,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-21,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-21,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-21,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-21,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-21,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-21,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-21,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-21,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-22,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-22,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-22,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-22,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-22,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-22,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-22,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-22,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-22,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-22,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-22,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-22,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-22,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-10-22,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-10-22,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-10-23,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-10-23,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64514.74263,678017.5912784956
2023-10-23,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-10-23,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-10-23,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-10-23,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1192.40415,14128.822990971215
2023-10-23,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-10-23,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,119028.43204,1128611.3165196972
2023-10-23,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-10-23,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-10-23,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204332.64639,1612894.117227406
2023-10-23,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-10-23,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
