year_month_day,growing_season,plot,Treatment,RowvsInterrow,best_flux_nmol_1m_2s_1,ts_2_mean,swc_2_mean,gnha_day,gnha_day_no_negative
2024-04-25,2024,08,Soy,Interrow,0.01144,15.8,0.27962,0.276888927744,0.276888927744
2024-04-25,2024,08,Soy,Row,0.01472,15.77583,0.278,0.35627666227200006,0.35627666227200006
2024-04-25,2024,09,Sorghum + Rye,Row,0.01057,15.77167,0.26022,0.255831815232,0.255831815232
2024-04-25,2024,09,Sorghum + Rye,Interrow,0.00949,15.96333,0.2629,0.22969195142400003,0.22969195142400003
2024-04-25,2024,11,Soy,Row,0.02207,16.23583,0.15943,0.534172957632,0.534172957632
2024-04-25,2024,11,Soy,Interrow,0.01535,16.5,0.16287,0.3715249161600001,0.3715249161600001
2024-04-25,2024,12,Sorghum + Rye,Interrow,0.00067,16.21917,0.18323,0.016216396992,0.016216396992
2024-04-25,2024,12,Sorghum + Rye,Row,-0.00237,16.20083,0.18497,-0.05736247891200001,0
2024-04-25,2024,13,Sorghum + Rye,Row,0.01165,16.38333,0.1855,0.28197167904,0.28197167904
2024-04-25,2024,13,Sorghum + Rye,Interrow,0.22464,16.5,0.20527,5.437091672064001,5.437091672064001
2024-04-25,2024,14,Soy,Interrow,0.02394,16.63,0.1753,0.579433647744,0.579433647744
2024-04-25,2024,14,Soy,Row,0.01612,17.14167,0.176,0.390161670912,0.390161670912
2024-04-25,2024,15,Sorghum,Interrow,0.03978,17.55667,0.19701,0.9628183169280002,0.9628183169280002
2024-04-25,2024,15,Sorghum,Row,0.05793,17.79833,0.21351,1.402113250368,1.402113250368
2024-04-26,2024,04,Corn,Interrow,0.23118,13.9275,0.30695,5.595383069567999,5.595383069567999
2024-04-26,2024,04,Corn,Row,0.14013,12.27333,0.31241,3.3916473290880003,3.3916473290880003
2024-04-26,2024,06,Corn,Interrow,0.07433,10.675,0.4332,1.799051923008,1.799051923008
2024-04-26,2024,06,Corn,Row,0.0626,10.18083,0.43758,1.5151439577600003,1.5151439577600003
2024-04-26,2024,10,Corn,Row,0.02135,9.55833,0.37325,0.5167463817600001,0.5167463817600001
2024-04-26,2024,10,Corn,Interrow,0.12527,8.86667,0.36168,3.0319821659520003,3.0319821659520003
2024-04-29,2024,01,Soy,Interrow,0.14769,13.24333,0.32777,3.574626375744,3.574626375744
2024-04-29,2024,01,Soy,Row,0.01345,13.09833,0.33203,0.32553811872,0.32553811872
2024-04-29,2024,02,Sorghum,Interrow,0.04367,12.05917,0.44037,1.0569702337920002,1.0569702337920002
2024-04-29,2024,02,Sorghum,Row,0.04355,12.1,0.44233,1.05406580448,1.05406580448
2024-04-29,2024,03,Sorghum,Interrow,0.02945,11.87333,0.43692,0.71279536032,0.71279536032
2024-04-29,2024,03,Sorghum,Row,0.52569,12.1675,0.4375,12.723578708543998,12.723578708543998
2024-04-29,2024,04,Corn,Interrow,1.68405,11.51917,0.36219,40.76003485728,40.76003485728
2024-04-29,2024,04,Corn,Row,0.03927,11.7,0.36562,0.950474492352,0.950474492352
2024-04-29,2024,05,Sorghum,Interrow,0.02528,12.61167,0.26242,0.611866441728,0.611866441728
2024-04-29,2024,05,Sorghum,Row,0.01937,13.39587,0.26455,0.468823298112,0.468823298112
2024-04-29,2024,06,Corn,Interrow,0.64448,13.67083,0.40942,15.598721691648,15.598721691648
2024-04-29,2024,06,Corn,Row,2.39572,14.1,0.4094,57.98499492787199,57.98499492787199
2024-04-29,2024,07,Sorghum + Rye,Interrow,0.05315,13.7775,0.42672,1.28642014944,1.28642014944
2024-04-29,2024,07,Sorghum + Rye,Row,0.04705,14.13333,0.42967,1.1387783260800002,1.1387783260800002
2024-04-29,2024,08,Soy,Row,0.05028,13.83167,0.438,1.216955881728,1.216955881728
2024-04-29,2024,08,Soy,Row,0.01957,14,0.43757,0.47366401363200006,0.47366401363200006
2024-04-29,2024,09,Sorghum + Rye,Interrow,0.01918,13.55,0.48413,0.464224618368,0.464224618368
2024-04-29,2024,09,Sorghum + Rye,Row,0.05559,14.0925,0.48115,1.345476878784,1.345476878784
2024-04-29,2024,10,Corn,Row,0.28335,14.7425,0.50726,6.85808371296,6.85808371296
2024-04-29,2024,10,Corn,Interrow,1.54681,14.9,0.509,37.438335867456,37.438335867456
2024-04-29,2024,10,Corn,Interrow,1.73366,14.7,0.5093,41.960774342016,41.960774342016
2024-04-29,2024,11,Soy,Row,0.06537,14.565,0.34257,1.582187867712,1.582187867712
2024-04-29,2024,11,Soy,Interrow,0.10154,14.9725,0.34633,2.457631269504,2.457631269504
2024-04-29,2024,12,Sorghum + Rye,Interrow,0.04124,14.825,0.38438,0.998155540224,0.998155540224
2024-04-29,2024,12,Sorghum + Rye,Row,0.02739,16.025,0.384,0.6629359904640001,0.6629359904640001
2024-04-29,2024,13,Sorghum + Rye,Interrow,0.24611,15.5475,0.34847,5.956742483136,5.956742483136
2024-04-29,2024,13,Sorghum + Rye,Row,0.03066,15.8,0.35,0.742081689216,0.742081689216
2024-04-29,2024,14,Soy,Interrow,0.05162,15.4,0.36546,1.249388675712,1.249388675712
2024-04-29,2024,14,Soy,Row,-0.00696,15.42333,0.36453,-0.16845690009600003,0
2024-04-29,2024,15,Sorghum,Interrow,0.94634,17.09583,0.34327,22.904813625984,22.904813625984
2024-04-29,2024,15,Sorghum,Interrow,1.02992,17.3,0.34523,24.927748641791997,24.927748641791997
2024-04-29,2024,15,Sorghum,Row,0.17754,17.205,0.346,4.297103167104001,4.297103167104001
2024-05-01,2024,01,Soy,Row,0.02059,17.44333,0.37317,0.49835166278400006,0.49835166278400006
2024-05-01,2024,01,Soy,Interrow,0.06046,16.86,0.37487,1.4633483016960005,1.4633483016960005
2024-05-01,2024,02,Sorghum,Row,0.08367,16.2,0.4799,2.025113337792,2.025113337792
2024-05-01,2024,02,Sorghum,Interrow,0.04116,16.26417,0.48293,0.996219254016,0.996219254016
2024-05-01,2024,03,Sorghum,Row,0.26862,16.2975,0.47,6.501565014912001,6.501565014912001
2024-05-01,2024,03,Sorghum,Interrow,0.07718,16.79,0.47,1.868032119168,1.868032119168
2024-05-01,2024,04,Corn,Row,0.75328,16.70417,0.41008,18.232070934528,18.232070934528
2024-05-01,2024,04,Corn,Interrow,0.16578,16.7,0.41722,4.012469094528001,4.012469094528001
2024-05-01,2024,05,Sorghum,Row,0.03868,15.96417,0.26242,0.936194381568,0.936194381568
2024-05-01,2024,05,Sorghum,Interrow,0.02624,15.63388,0.287,0.6351018762239999,0.6351018762239999
2024-05-01,2024,06,Corn,Row,0.62425,15.37,0.392,15.1090833168,15.1090833168
2024-05-01,2024,06,Corn,Interrow,2.72616,15.7,0.396,65.982825110016,65.982825110016
2024-05-01,2024,07,Sorghum + Rye,Row,0.03611,16.245,0.3724,0.8739911871360002,0.8739911871360002
2024-05-01,2024,07,Sorghum + Rye,Interrow,0.01955,17.25833,0.37483,0.47317994208000014,0.47317994208000014
2024-05-01,2024,08,Soy,Row,0.07294,17.23583,0.39643,1.7654089501440005,1.7654089501440005
2024-05-01,2024,08,Soy,Interrow,0.01625,18.10833,0.39988,0.393308136,0.393308136
2024-05-01,2024,09,Sorghum + Rye,Row,0.07013,18.78167,0.32666,1.697396897088,1.697396897088
2024-05-01,2024,09,Sorghum + Rye,Interrow,0.10067,18.9,0.355,2.436574156992,2.436574156992
2024-05-01,2024,10,Corn,Row,0.47516,18.5,0.38031,11.500571932416,11.500571932416
2024-05-01,2024,10,Corn,Interrow,0.33385,18.6,0.38031,8.080364381759999,8.080364381759999
2024-05-01,2024,11,Soy,Row,0.11641,17.55333,0.2851,2.817538468416,2.817538468416
2024-05-01,2024,11,Soy,Interrow,0.01773,17.96083,0.289,0.429129430848,0.429129430848
2024-05-01,2024,12,Sorghum + Rye,Row,0.03972,17.93167,0.37013,0.961366102272,0.961366102272
2024-05-01,2024,12,Sorghum + Rye,Interrow,0.02706,18.32,0.37,0.654948809856,0.654948809856
2024-05-01,2024,13,Sorghum + Rye,Row,0.04093,18.43167,0.2875,0.990652431168,0.990652431168
2024-05-01,2024,13,Sorghum + Rye,Interrow,0.06622,18.965,0.28985,1.6027609086720005,1.6027609086720005
2024-05-01,2024,14,Soy,Row,0.01763,19.2,0.30103,0.4267090730880001,0.4267090730880001
2024-05-01,2024,14,Soy,Interrow,0.03539,19.3,0.32738,0.8565646112640001,0.8565646112640001
2024-05-01,2024,15,Sorghum,Row,0.1481,18.9,0.30932,3.584549842560001,3.584549842560001
2024-05-01,2024,15,Sorghum,Interrow,0.18989,19.1,0.308,4.596017350464,4.596017350464
2024-05-03,2024,01,Soy,Interrow,0.39796,19.215,0.32837,9.632055741696,9.632055741696
2024-05-03,2024,01,Soy,Row,0.14584,19.3,0.3352,3.5298497571840004,3.5298497571840004
2024-05-03,2024,02,Sorghum,Interrow,0.03055,18.29167,0.47957,0.7394192956800001,0.7394192956800001
2024-05-03,2024,02,Sorghum,Row,0.08644,17.17083,0.48514,2.092157247744,2.092157247744
2024-05-03,2024,03,Sorghum,Interrow,0.0479,18.00667,0.4513,1.15935136704,1.15935136704
2024-05-03,2024,03,Sorghum,Row,0.10873,18.39167,0.45379,2.631654992448,2.631654992448
2024-05-03,2024,04,Corn,Interrow,0.13514,18.12667,0.3552,3.2708714768640004,3.2708714768640004
2024-05-03,2024,04,Corn,Row,0.08998,18.52833,0.35828,2.1778379124480005,2.1778379124480005
2024-05-03,2024,04,Corn,Fertilizer_band,1.00202,18.6,0.35987,24.252468826751997,24.252468826751997
2024-05-03,2024,05,Sorghum,Interrow,0.08419,18.74167,0.35863,2.037699198144,2.037699198144
2024-05-03,2024,05,Sorghum,Row,0.11162,19.1,0.3612,2.7016033317119996,2.7016033317119996
2024-05-03,2024,06,Corn,Fertilizer_band,8.08055,19.06,0.4666,195.57821897568,195.57821897568
2024-05-03,2024,06,Corn,Interrow,21.63463,19.74833,0.465,523.6354460522881,523.6354460522881
2024-05-03,2024,06,Corn,Row,12.99293,20.1,0.46922,314.475389506368,314.475389506368
2024-05-03,2024,06,Corn,Interrow,21.68648,20.1,0.4692,524.8904015508481,524.8904015508481
2024-05-03,2024,06,Corn,Row,13.7047,20.1,0.46827,331.70276993472004,331.70276993472004
2024-05-03,2024,06,Corn,Fertilizer_band,6.04098,20.065,0.4667,146.21332821004802,146.21332821004802
2024-05-03,2024,07,Sorghum + Rye,Interrow,0.05571,19.345,0.36145,1.3483813080960003,1.3483813080960003
2024-05-03,2024,07,Sorghum + Rye,Row,0.07582,19.5,0.36585,1.835115253632,1.835115253632
2024-05-03,2024,08,Soy,Row,0.06305,19.7,0.35683,1.52603556768,1.52603556768
2024-05-03,2024,09,Sorghum + Rye,Interrow,0.16828,20.11333,0.463,4.072978038528,4.072978038528
2024-05-03,2024,09,Sorghum + Rye,Row,0.06341,20.66833,0.46366,1.5347488556159998,1.5347488556159998
2024-05-03,2024,10,Corn,Fertilizer_band,4.0432,21.43667,0.4761,97.85990495232,97.85990495232
2024-05-03,2024,10,Corn,Row,0.29349,21.7,0.484,7.103507989823999,7.103507989823999
2024-05-03,2024,11,Soy,Row,0.13544,20.12667,0.33767,3.278132550144,3.278132550144
2024-05-03,2024,11,Soy,Interrow,0.07798,21.08,0.3431,1.887394981248,1.887394981248
2024-05-03,2024,12,Sorghum + Rye,Interrow,0.0725,21.885,0.40704,1.7547593759999998,1.7547593759999998
2024-05-03,2024,12,Sorghum + Rye,Interrow,0.05487,23.1525,0.40752,1.328050302912,1.328050302912
2024-05-03,2024,12,Sorghum + Rye,Row,0.05218,23.5,0.407,1.2629426791679998,1.2629426791679998
2024-05-03,2024,13,Sorghum + Rye,Interrow,0.05735,23.66,0.34145,1.3880751753600002,1.3880751753600002
2024-05-03,2024,13,Sorghum + Rye,Row,0.04707,24.36167,0.34542,1.139262397632,1.139262397632
2024-05-03,2024,14,Soy,Interrow,0.09688,24.385,0.3595,2.344842597888,2.344842597888
2024-05-03,2024,14,Soy,Row,0.07116,23.91,0.361,1.722326582016,1.722326582016
2024-05-03,2024,15,Sorghum,Interrow,0.32506,23.26167,0.39448,7.867614934656,7.867614934656
2024-05-03,2024,15,Sorghum,Row,0.42291,23.9,0.394,10.235935002816,10.235935002816
2024-05-06,2024,01,Soy,Interrow,0.04467,16.36667,0.25237,1.081173811392,1.081173811392
2024-05-06,2024,01,Soy,Row,0.04285,15.79,0.2554,1.0371233001599998,1.0371233001599998
2024-05-06,2024,02,Sorghum,Interrow,0.06396,15.7,0.37367,1.548060823296,1.548060823296
2024-05-06,2024,02,Sorghum,Row,0.07487,15.62667,0.37347,1.8121218549120004,1.8121218549120004
2024-05-06,2024,03,Sorghum,Interrow,0.08721,15.78417,0.26783,2.110794002496,2.110794002496
2024-05-06,2024,03,Sorghum,Row,0.63337,15.8,0.32025,15.329819944512002,15.329819944512002
2024-05-06,2024,04,Corn,Fertilizer_band,0.24662,16,0.2799,5.969086307712001,5.969086307712001
2024-05-06,2024,04,Corn,Interrow,0.08344,16,0.29365,2.0195465149440004,2.0195465149440004
2024-05-06,2024,04,Corn,Row,0.05931,16.105,0.29498,1.435514187456,1.435514187456
2024-05-06,2024,05,Sorghum,Interrow,0.01884,16.26,0.2171,0.455995401984,0.455995401984
2024-05-06,2024,05,Sorghum,Row,0.00685,16.71083,0.21839,0.16579450656,0.16579450656
2024-05-06,2024,06,Corn,Fertilizer_band,2.27603,17.285,0.338,55.08806872492801,55.08806872492801
2024-05-06,2024,06,Corn,Interrow,1.83478,17.5,0.33705,44.408240108928005,44.408240108928005
2024-05-06,2024,06,Corn,Row,0.62787,17.7,0.33713,15.196700267712002,15.196700267712002
2024-05-06,2024,07,Sorghum + Rye,Interrow,0.01728,17.95,0.303,0.4182378209280001,0.4182378209280001
2024-05-06,2024,07,Sorghum + Rye,Row,0.01833,17.98167,0.30623,0.44365157740799993,0.44365157740799993
2024-05-06,2024,08,Soy,Interrow,-0.00936,18.12667,0.40317,-0.226545486336,0
2024-05-06,2024,08,Soy,Row,0.01053,18.24833,0.404,0.254863672128,0.254863672128
2024-05-06,2024,09,Sorghum + Rye,Interrow,0.03197,18.19833,0.35903,0.773788375872,0.773788375872
2024-05-06,2024,09,Sorghum + Rye,Row,0.01185,17.99,0.3629,0.28681239456,0.28681239456
2024-05-06,2024,10,Corn,Fertilizer_band,0.66781,17.9,0.37484,16.163391157056,16.163391157056
2024-05-06,2024,10,Corn,Row,0.29684,17.74667,0.3745,7.184589974784001,7.184589974784001
2024-05-06,2024,11,Soy,Interrow,0.01764,17.87167,0.25545,0.426951108864,0.426951108864
2024-05-06,2024,11,Soy,Row,0.03722,17.9425,0.25935,0.900857158272,0.900857158272
2024-05-06,2024,12,Sorghum + Rye,Interrow,0.01726,18.2,0.235,0.417753749376,0.417753749376
2024-05-06,2024,12,Sorghum + Rye,Row,-0.00067,18.305,0.26147,-0.016216396992,0
2024-05-06,2024,13,Sorghum + Rye,Interrow,0.01789,18.6,0.26103,0.433002003264,0.433002003264
2024-05-06,2024,13,Sorghum + Rye,Row,0.00775,18.6,0.26368,0.1875777264,0.1875777264
2024-05-06,2024,14,Soy,Interrow,0.00263,19.19,0.23888,0.063655409088,0.063655409088
2024-05-06,2024,14,Soy,Row,0.00352,19.5,0.24333,0.085196593152,0.085196593152
2024-05-06,2024,15,Sorghum,Interrow,0.27384,19.89333,0.2755,6.627907689983999,6.627907689983999
2024-05-06,2024,15,Sorghum,Row,0.17139,20.3,0.2795,4.148251164864,4.148251164864
2024-05-08,2024,01,Soy,Row,0.05297,22.1,0.20997,1.2820635054720002,1.2820635054720002
2024-05-08,2024,01,Soy,Interrow,0.03269,21.66,0.21335,0.7912149517439999,0.7912149517439999
2024-05-08,2024,02,Sorghum,Row,0.04401,21.01,0.42595,1.065199450176,1.065199450176
2024-05-08,2024,02,Sorghum,Interrow,0.02271,20.34,0.43255,0.549663247296,0.549663247296
2024-05-08,2024,03,Sorghum,Row,0.0894,19.76667,0.30917,2.1637998374399996,2.1637998374399996
2024-05-08,2024,03,Sorghum,Interrow,0.04275,19.48,0.3119,1.0347029424,1.0347029424
2024-05-08,2024,04,Corn,Row,0.0876,20.5,0.218,2.1202333977600003,2.1202333977600003
2024-05-08,2024,04,Corn,Interrow,0.10976,20.57667,0.21712,2.656584677376,2.656584677376
2024-05-08,2024,04,Corn,Fertilizer_band,2.76309,20.9,0.217,66.876663230784,66.876663230784
2024-05-08,2024,05,Sorghum,Row,0.02378,20.735,0.21965,0.5755610753279999,0.5755610753279999
2024-05-08,2024,05,Sorghum,Interrow,0.02315,20.9,0.22412,0.5603128214399999,0.5603128214399999
2024-05-08,2024,06,Corn,Row,2.05806,20.37667,0.36327,49.812414915456,49.812414915456
2024-05-08,2024,06,Corn,Interrow,4.57922,20.03,0.3657,110.83350661747204,110.83350661747204
2024-05-08,2024,06,Corn,Fertilizer_band,2.0624,19.9,0.363,49.91745844224,49.91745844224
2024-05-08,2024,07,Sorghum + Rye,Row,0.03613,20.3,0.32267,0.874475258688,0.874475258688
2024-05-08,2024,07,Sorghum + Rye,Interrow,0.03908,20.3,0.326,0.945875812608,0.945875812608
2024-05-08,2024,08,Soy,Row,0.04091,21.59333,0.26758,0.9901683596160002,0.9901683596160002
2024-05-08,2024,08,Soy,Interrow,0.00142,22.47167,0.271,0.03436908019199999,0.03436908019199999
2024-05-08,2024,09,Sorghum + Rye,Row,0.01123,22.43667,0.33532,0.27180617644800004,0.27180617644800004
2024-05-08,2024,09,Sorghum + Rye,Interrow,0.02633,22.00167,0.33604,0.637280198208,0.637280198208
2024-05-08,2024,10,Corn,Row,1.75741,21.8,0.34477,42.53560931001599,42.53560931001599
2024-05-08,2024,10,Corn,Fertilizer_band,1.12331,22.28333,0.34617,27.188120753856,27.188120753856
2024-05-08,2024,11,Soy,Row,0.03827,23.03,0.2722,0.926270914752,0.926270914752
2024-05-08,2024,11,Soy,Interrow,0.03594,23.56,0.2742,0.869876578944,0.869876578944
2024-05-08,2024,12,Sorghum + Rye,Row,0.07063,23.7,0.31527,1.709498685888,1.709498685888
2024-05-08,2024,12,Sorghum + Rye,Interrow,0.0528,23.7,0.316,1.27794889728,1.27794889728
2024-05-08,2024,13,Sorghum + Rye,Row,0.05421,24.4625,0.2348,1.3120759416960002,1.3120759416960002
2024-05-08,2024,13,Sorghum + Rye,Interrow,0.0593,24.89667,0.28793,1.4352721516800002,1.4352721516800002
2024-05-08,2024,14,Soy,Row,0.06822,24.96333,0.26008,1.651168063872,1.651168063872
2024-05-08,2024,14,Soy,Interrow,0.05863,25,0.2615,1.419055754688,1.419055754688
2024-05-08,2024,15,Sorghum,Row,0.24889,25.1,0.28165,6.024028428864001,6.024028428864001
2024-05-08,2024,15,Sorghum,Interrow,0.14477,25.1,0.28027,3.503951929152,3.503951929152
2024-05-10,2024,01,Soy,Interrow,0.14673,15.75,0.31915,3.5513909412480005,3.5513909412480005
2024-05-10,2024,01,Soy,Row,0.02201,17.30917,0.36203,0.5327207429759999,0.5327207429759999
2024-05-10,2024,02,Sorghum,Interrow,0.06759,17.98583,0.42893,1.6359198099840002,1.6359198099840002
2024-05-10,2024,02,Sorghum,Row,0.02789,18,0.43653,0.675037779264,0.675037779264
2024-05-10,2024,03,Sorghum,Interrow,0.13467,18.89083,0.40552,3.259495795392,3.259495795392
2024-05-10,2024,03,Sorghum,Row,0.25266,19.67,0.4122,6.115275916416,6.115275916416
2024-05-10,2024,04,Corn,Fertilizer_band,0.61454,20.26333,0.35527,14.874066578304,14.874066578304
2024-05-10,2024,04,Corn,Row,0.16057,20.4,0.3547,3.886368455232,3.886368455232
2024-05-10,2024,04,Corn,Interrow,0.2234,20.1,0.359,5.40707923584,5.40707923584
2024-05-10,2024,05,Sorghum,Interrow,0.04594,19.3,0.30582,1.111912354944,1.111912354944
2024-05-10,2024,05,Sorghum,Row,0.03607,18.9,0.3065,0.8730230440319999,0.8730230440319999
2024-05-10,2024,06,Corn,Fertilizer_band,5.83831,19.62667,0.41092,141.307989137856,141.307989137856
2024-05-10,2024,06,Corn,Interrow,6.13408,20.1,0.41335,148.466681284608,148.466681284608
2024-05-10,2024,06,Corn,Row,6.52317,20.365,0.41538,157.884051292992,157.884051292992
2024-05-10,2024,07,Sorghum + Rye,Interrow,0.05084,20.16167,0.33954,1.2305098851840002,1.2305098851840002
2024-05-10,2024,07,Sorghum + Rye,Row,0.02466,20.58,0.3412,0.5968602236160001,0.5968602236160001
2024-05-10,2024,08,Soy,Row,0.04102,21.28917,0.39452,0.992830753152,0.992830753152
2024-05-10,2024,09,Sorghum + Rye,Row,0.04849,20.99583,0.48344,1.173631477824,1.173631477824
2024-05-10,2024,09,Sorghum + Rye,Interrow,0.06689,20.59417,0.48195,1.6189773056640002,1.6189773056640002
2024-05-10,2024,10,Corn,Fertilizer_band,1.90933,15.79,0.3779,46.212616819008005,46.212616819008005
2024-05-10,2024,10,Corn,Row,0.72044,20.36333,0.492,17.437225446143998,17.437225446143998
2024-05-10,2024,11,Soy,Interrow,0.06656,20.58,0.3069,1.610990125056,1.610990125056
2024-05-10,2024,11,Soy,Row,0.05876,21.33333,0.31067,1.4222022197759998,1.4222022197759998
2024-05-10,2024,12,Sorghum + Rye,Interrow,0.0965,21.66667,0.38233,2.3356452384,2.3356452384
2024-05-10,2024,12,Sorghum + Rye,Row,0.0418,21.98167,0.38337,1.0117095436799997,1.0117095436799997
2024-05-10,2024,13,Sorghum + Rye,Interrow,0.01885,22.40333,0.25833,0.45623743776,0.45623743776
2024-05-10,2024,13,Sorghum + Rye,Row,0.02092,23.345,0.26063,0.506338843392,0.506338843392
2024-05-10,2024,14,Soy,Interrow,0.08576,23.75833,0.28171,2.075698814976,2.075698814976
2024-05-10,2024,14,Soy,Row,0.06859,23.50167,0.27713,1.6601233875839996,1.6601233875839996
2024-05-10,2024,15,Sorghum,Interrow,0.05989,24.4,0.32955,1.449552262464,1.449552262464
2024-05-10,2024,15,Sorghum,Row,0.13278,24.29,0.34045,3.213751033728,3.213751033728
2024-05-15,2024,01,Soy,Interrow,0.0362,19.13417,0.23548,0.8761695091200001,0.8761695091200001
2024-05-15,2024,01,Soy,Row,0.07518,15.90168,0.18825,1.819624963968,1.819624963968
2024-05-15,2024,02,Sorghum,Interrow,0.0331,19.51583,0.2291,0.8011384185599999,0.8011384185599999
2024-05-15,2024,02,Sorghum,Row,0.06431,20.5,0.2911,1.556532075456,1.556532075456
2024-05-15,2024,03,Sorghum,Interrow,0.07757,20.45833,0.24262,1.877471514432,1.877471514432
2024-05-15,2024,03,Sorghum,Row,0.14836,19.38333,0.22944,3.590842772736,3.590842772736
2024-05-15,2024,04,Corn,Fertilizer_band,0.12466,20.9,0.27965,3.0172179836160007,3.0172179836160007
2024-05-15,2024,04,Corn,Row,0.38387,20.73109,0.27388,9.291027333312,9.291027333312
2024-05-15,2024,04,Corn,Row,0.07238,13.67083,0.17792,1.7518549466880002,1.7518549466880002
2024-05-15,2024,05,Sorghum,Interrow,0.00716,14.64034,0.14211,0.173297615616,0.173297615616
2024-05-15,2024,05,Sorghum,Row,0.01752,22.50333,0.22748,0.424046679552,0.424046679552
2024-05-15,2024,06,Corn,Fertilizer_band,2.05595,22.37083,0.30397,49.76134536672,49.76134536672
2024-05-15,2024,06,Corn,Interrow,0.98099,15.19328,0.2037,23.743467589823997,23.743467589823997
2024-05-15,2024,06,Corn,Row,0.86319,20.08571,0.26559,20.892286148544,20.892286148544
2024-05-15,2024,07,Sorghum + Rye,Interrow,0.06642,22.56667,0.26267,1.607601624192,1.607601624192
2024-05-15,2024,07,Sorghum + Rye,Row,0.02879,22.01667,0.26425,0.696820999104,0.696820999104
2024-05-15,2024,08,Soy,Interrow,-0.01225,16.78235,0.19305,-0.29649382560000004,0
2024-05-15,2024,08,Soy,Row,0.01051,24.64,0.2849,0.254379600576,0.254379600576
2024-05-15,2024,09,Sorghum + Rye,Interrow,0.03154,24.1825,0.25444,0.7633808375040001,0.7633808375040001
2024-05-15,2024,09,Sorghum + Rye,Row,0.04417,19.5875,0.20873,1.069072022592,1.069072022592
2024-05-15,2024,10,Corn,Fertilizer_band,0.8473,23.45167,0.28113,20.50769130048,20.50769130048
2024-05-15,2024,10,Corn,Row,0.50128,25.41833,0.28663,12.132769379328,12.132769379328
2024-05-15,2024,10,Corn,Interrow,1.54956,25.645,0.29455,37.504895705856,37.504895705856
2024-05-15,2024,11,Soy,Row,0.02737,24.98833,0.19814,0.662451918912,0.662451918912
2024-05-15,2024,11,Soy,Interrow,0.01372,25.6,0.20309,0.33207308467200003,0.33207308467200003
2024-05-15,2024,12,Sorghum + Rye,Interrow,0.02255,21.94286,0.21384,0.54579067488,0.54579067488
2024-05-15,2024,12,Sorghum + Rye,Row,0.01726,18.56,0.18062,0.417753749376,0.417753749376
2024-05-15,2024,13,Sorghum + Rye,Interrow,0.01977,19.2,0.18522,0.478504729152,0.478504729152
2024-05-15,2024,13,Sorghum + Rye,Row,0.0322,22.61333,0.21993,0.7793551987200001,0.7793551987200001
2024-05-15,2024,14,Soy,Interrow,0.0346,24.58333,0.20507,0.83744378496,0.83744378496
